Product Name,Sub Product,Issue,Sub Issue,Company,State Name,Zip Code,Submitted via,Date Sent to Company,Company Response to Consumer,Timely Response,Consumer Disputed,Complaint ID,Date Recieved
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,"McCarthy, Burgess & Wolff, Inc.",NY,14141,Web,2014-08-16,Closed with explanation,Yes,No,987698,2014-08-16
Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Threatened to sue on too old debt,"EOS Holdings, Inc.",CT,6710,Web,2014-08-16,Closed with non-monetary relief,Yes,No,987503,2014-08-16
Debt collection,Credit card,Communication tactics,Frequent or repeated calls,Capital One,VA,24422,Web,2014-08-14,Closed with explanation,Yes,No,979843,2014-08-12
Student loan,Non-federal student loan,Can't repay my loan,Can't temporarily postpone payments,AES/PHEAA,GA,30092,Web,2014-09-11,Closed with explanation,Yes,No,1023998,2014-09-11
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,Encore Capital Group,AR,72209,Web,2014-08-21,Closed with non-monetary relief,Yes,No,995423,2014-08-21
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,"Ray Klein, Inc.",OR,97062,Web,2014-08-16,Closed with non-monetary relief,Yes,No,987722,2014-08-16
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,Encore Capital Group,IL,60187,Web,2014-09-11,Closed with explanation,Yes,No,1024002,2014-09-11
Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt was paid,ARM WNY LLC,MO,63109,Web,2014-09-11,Closed with explanation,Yes,Yes,1015638,2014-09-05
Student loan,Non-federal student loan,Can't repay my loan,Can't temporarily postpone payments,"Expert Global Solutions, Inc.",NY,14202,Web,2014-08-19,Closed with explanation,Yes,No,987731,2014-08-16
Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,"Fay Servicing, LLC",CA,92311,Phone,2014-09-05,Closed with explanation,Yes,No,1009786,2014-09-02
Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,Tenet HealthCare Corporation,FL,33461,Web,2014-08-27,Closed with explanation,Yes,No,1003379,2014-08-27
Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,"Pinnacle Credit Services, LLC",IL,61101,Web,2014-08-12,Closed with explanation,Yes,No,979313,2014-08-12
Debt collection,Credit card,Improper contact or sharing of info,Talked to a third party about my debt,"Dynamic Recovery Solutions, LLC",CA,95336,Web,2014-08-20,Closed with non-monetary relief,Yes,Yes,987749,2014-08-16
Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,"Collection Information Bureau, Inc.",FL,33461,Web,2014-09-02,Closed with explanation,Yes,No,1003387,2014-08-27
Debt collection,Medical,Improper contact or sharing of info,Contacted me instead of my attorney,"Expert Global Solutions, Inc.",FL,34986,Web,2014-08-12,Closed with explanation,Yes,No,981192,2014-08-12
Student loan,Non-federal student loan,Dealing with my lender or servicer,Having problems with customer service,AES/PHEAA,PA,17602,Web,2014-08-27,Closed with explanation,Yes,Yes,1005357,2014-08-27
Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,"Palm Beach Credit Adjustors, Inc",FL,33426,Web,2014-09-02,Closed with explanation,Yes,Yes,1003390,2014-08-27
Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,Primary Financial Services L.L.C.,PA,15204,Web,2014-08-17,Closed with explanation,Yes,No,987836,2014-08-17
Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,"California Business Bureau, Inc.",CA,92104,Web,2014-08-17,Closed with explanation,Yes,No,987843,2014-08-17
Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,"I.C. System, Inc.",NY,12771,Web,2014-08-20,Closed with explanation,Yes,No,987846,2014-08-17
Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,"Richard J. Boudreau & Associates, LLC",MD,20868,Web,2014-09-02,Closed with explanation,Yes,Yes,1011065,2014-09-02
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,Encore Capital Group,MA,2703,Web,2014-08-12,Closed with non-monetary relief,Yes,No,979907,2014-08-12
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,Encore Capital Group,TX,77044,Web,2014-08-20,Closed with non-monetary relief,Yes,No,987858,2014-08-17
Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,"Adler Wallach & Associates, Inc.",CA,90308,Web,2014-08-12,Closed with explanation,Yes,No,979917,2014-08-12
Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,Encore Capital Group,TX,76058,Web,2014-08-17,Closed with explanation,Yes,Yes,987869,2014-08-17
Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,"Gold Key Credit, Inc.",NY,11557,Web,2014-08-17,Closed with explanation,Yes,No,987881,2014-08-17
Payday loan,Payday loan,Applied for loan/did not receive money,Applied for loan/did not receive money,"Enova International, Inc.",VA,23666,Web,2014-09-10,Closed with explanation,Yes,No,1016623,2014-09-05
Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,U.S. Bancorp,CO,80013,Web,2014-08-17,Closed with explanation,Yes,Yes,987788,2014-08-17
Debt collection,Mortgage,Communication tactics,Frequent or repeated calls,"Dyck-O'Neal, Inc.",GA,31768,Referral,2014-09-17,Closed with explanation,Yes,No,1024108,2014-09-11
Debt collection,Payday loan,Improper contact or sharing of info,Contacted me after I asked not to,"National Credit Adjusters, LLC",OH,44125,Web,2014-09-02,Closed with explanation,Yes,No,1003188,2014-08-27
Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,Synchrony Financial,CO,80013,Web,2014-08-17,Closed with explanation,Yes,No,987790,2014-08-17
Payday loan,Payday loan,Charged fees or interest I didn't expect,Charged fees or interest I didn't expect,Ad Astra Recovery Services Inc,TX,75093,Web,2014-09-02,Closed with explanation,Yes,Yes,1003215,2014-08-27
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,"Professional Debt Mediation, Inc.",VA,23224,Web,2014-08-12,Closed with explanation,Yes,Yes,979982,2014-08-12
Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,"Expert Global Solutions, Inc.",DC,20002,Web,2014-08-27,Closed with explanation,Yes,Yes,1002931,2014-08-27
Debt collection,Credit card,Disclosure verification of debt,Right to dispute notice not received,Amex,IL,60098,Phone,2014-09-05,Closed with non-monetary relief,Yes,No,1009889,2014-09-02
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,"FAIR COLLECTIONS & OUTSOURCING, INC.",MD,20910,Web,2014-09-11,Closed with explanation,Yes,Yes,1024164,2014-09-11
Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,Receivables Performance Management LLC,MD,21903,Web,2014-08-17,Closed with explanation,Yes,No,987939,2014-08-17
Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,"CL Holdings, LLC",VA,23805,Web,2014-08-17,Closed with explanation,Yes,No,987803,2014-08-17
Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,"MSW Capital, LLC",LA,70503,Phone,2014-09-02,Closed with explanation,Yes,No,1003181,2014-08-27
Debt collection,Credit card,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,"Pressler & Pressler, LLP",NJ,8830,Web,2014-08-17,Closed with explanation,Yes,No,987959,2014-08-17
Debt collection,Credit card,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,"New Century Financial Services, Inc.",NJ,8830,Web,2014-08-20,Closed with explanation,Yes,No,987960,2014-08-17
Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,"Risecredit, LLC",CA,92301,Referral,2014-09-16,Closed with explanation,Yes,No,1024189,2014-09-11
Debt collection,Payday loan,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,"CashCall, Inc.",AZ,85251,Web,2014-08-17,Closed with explanation,Yes,No,987776,2014-08-17
Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,Encore Capital Group,PA,19150,Web,2014-08-22,Closed with explanation,Yes,No,987965,2014-08-17
Debt collection,Federal student loan,Communication tactics,Frequent or repeated calls,"URS Holding, LLC",CA,93433,Web,2014-09-05,Closed with explanation,Yes,No,1016720,2014-09-05
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,"Southwest Credit Systems, L.P.",FL,34689,Web,2014-08-18,Closed with explanation,Yes,No,988065,2014-08-18
Student loan,Non-federal student loan,Can't repay my loan,Can't decrease my monthly payments,"Navient Solutions, Inc.",LA,70601,Web,2014-08-18,Closed with explanation,Yes,No,988268,2014-08-18
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,"National Credit Systems,Inc.",FL,33324,Web,2014-09-11,Closed with explanation,Yes,No,1024250,2014-09-11
Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,Alorica Inc.,TN,37066,Web,2014-08-20,Closed with explanation,Yes,No,988272,2014-08-18
Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Seized/Attempted to seize property,Encore Capital Group,MO,63801,Web,2014-09-05,Closed with non-monetary relief,Yes,No,1016790,2014-09-05
Debt collection,Mortgage,Disclosure verification of debt,Not given enough info to verify debt,Morgan Stanley,TN,37027,Fax,2014-08-14,Closed with explanation,Yes,Yes,981209,2014-08-12
Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,Global Credit & Collection Corporation,TX,75643,Web,2014-09-05,Closed,Yes,No,1016800,2014-09-05
Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,"Fein, Such, Kahn & Shepard, P.C.",MD,21218,Web,2014-08-12,Closed with explanation,Yes,No,979336,2014-08-12
Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,"Debt Recovery Solutions, LLC",NY,11421,Web,2014-09-02,Closed with explanation,Yes,No,1009956,2014-09-02
Student loan,Non-federal student loan,Can't repay my loan,Can't get flexible payment options,Student Loan Finance Corporation,MN,55378,Web,2014-09-11,Closed with non-monetary relief,Yes,No,1024326,2014-09-11
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,"National Credit Systems,Inc.",TN,37040,Web,2014-09-11,Closed with explanation,Yes,No,1024332,2014-09-11
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,"Convergent Resources, Inc.",IN,46408,Web,2014-09-05,Closed with explanation,Yes,No,1016850,2014-09-05
Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,HSBC North America Holdings Inc.,NY,13478,Web,2014-09-09,Closed with explanation,Yes,Yes,1017339,2014-09-06
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,"Afni, Inc.",LA,70769,Web,2014-08-20,Closed with explanation,Yes,No,988336,2014-08-18
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,"HOVG, LLC",MO,65606,Web,2014-09-10,Closed with explanation,Yes,No,1017357,2014-09-06
Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,Capital One,CA,95926,Phone,2014-08-14,Closed with explanation,Yes,No,980210,2014-08-12
Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,Credit Bureau of Carbon County,WY,82001,Web,2014-10-08,Closed with explanation,Yes,No,1010762,2014-09-02
Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Indicated committed crime not paying,"Regional Acquisition Group, Inc.",TX,77535,Web,2014-10-01,Closed with explanation,Yes,No,1017372,2014-09-06
Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,Citibank,TX,75077,Web,2014-08-18,Closed with explanation,Yes,No,988069,2014-08-18
Student loan,Non-federal student loan,Dealing with my lender or servicer,Need information about my balance/terms,Kohn Law Firm S.C.,WI,53005,Web,2014-09-10,Closed with non-monetary relief,Yes,No,1017415,2014-09-06
Debt collection,Auto,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,The Huntington National Bank,OH,43310,Web,2014-09-11,Closed with explanation,Yes,No,1024478,2014-09-11
Debt collection,I do not know,Communication tactics,Frequent or repeated calls,"JP Recovery Services, Inc.",VA,22202,Web,2014-09-17,Closed with explanation,Yes,Yes,1025337,2014-09-11
Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,"Cavalry Investments, LLC",TX,77498,Web,2014-09-11,Closed with explanation,Yes,Yes,1025738,2014-09-11
Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,HSBC North America Holdings Inc.,GA,30309,Web,2014-08-12,Closed with explanation,Yes,Yes,981201,2014-08-12
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,"Navient Solutions, Inc.",CA,92203,Web,2014-08-12,Closed with explanation,Yes,No,980315,2014-08-12
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,"Expert Global Solutions, Inc.",AR,72411,Phone,2014-09-05,Closed with explanation,Yes,No,1010092,2014-09-02
Debt collection,Payday loan,Cont'd attempts collect debt not owed,Debt is not mine,ACE Cash Express Inc.,TN,38116,Referral,2014-08-14,Closed,Yes,No,980343,2014-08-12
Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,"Diversified Consultants, Inc.",NJ,8844,Web,2014-09-10,Closed with explanation,Yes,No,1017505,2014-09-06
Student loan,Non-federal student loan,Can't repay my loan,Can't decrease my monthly payments,Discover,NY,10312,Web,2014-09-06,Closed with explanation,Yes,No,1017512,2014-09-06
Student loan,Non-federal student loan,Dealing with my lender or servicer,Trouble with how payments are handled,"Navient Solutions, Inc.",OH,44121,Web,2014-09-06,Closed with non-monetary relief,Yes,Yes,1017535,2014-09-06
Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,The Minacs Group (USA) Inc.,MA,2188,Web,2014-08-12,Closed with explanation,Yes,No,980395,2014-08-12
Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt resulted from identity theft,"The Schreiber Law Firm, PLLC",MA,1749,Web,2014-09-06,Closed with explanation,Yes,No,1017547,2014-09-06
